material_id,formula_pretty,band_gap,density,formation_energy_per_atom,energy_above_hull,n_elements,ZT_proxy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,pred_mean,pred_std
mp-558763,Ag2Hg(SeO3)2,1.9351,6.406219939683736,-0.9140723493655301,0.012571866363638001,4,0.27610995935219196,8.0,80.0,72.0,26.363636363636363,20.033057851239672,8.0,65.0,89.0,24.0,81.9090909090909,8.132231404958679,87.0,15.9994,200.59,184.5906,60.931163636363635,49.016469421487606,15.9994,54.8,1234.93,1180.13,365.5436363636364,362.8519008264463,54.8,11.0,16.0,5.0,14.727272727272727,1.8512396694214879,16.0,2.0,6.0,4.0,3.272727272727273,1.3884297520661157,2.0,66.0,145.0,79.0,96.18181818181819,32.925619834710744,66.0,1.93,3.44,1.51,2.872727272727273,0.6188429752066115,3.44,1.0,2.0,1.0,1.8181818181818181,0.2975206611570248,2.0,0.0,4.0,4.0,2.909090909090909,1.586776859504132,4.0,0.0,10.0,10.0,4.545454545454546,4.958677685950414,0.0,0.0,14.0,14.0,1.2727272727272727,2.3140495867768593,0.0,6.0,26.0,20.0,10.545454545454545,4.958677685950414,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,1.4545454545454546,0.793388429752066,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6363636363636365,0.5289256198347106,2.0,9.105,25.92,16.815,14.94250783699091,6.368190367626446,9.105,0.0,0.799,0.799,0.14527272727272728,0.2377190082644628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.0909090909091,76.49586776859505,12.0,0.20272181768447733,0.005138706408283977
mp-553949,Ag2Hg2(TeO4)3,0.16060000000000002,7.50542218879301,-1.105035922807017,0.0,4,0.02364540476116001,8.0,80.0,72.0,26.63157894736842,23.534626038781163,8.0,65.0,90.0,25.0,83.47368421052632,6.515235457063713,87.0,15.9994,200.59,184.5906,62.721536842105266,59.01743601108033,15.9994,54.8,1234.93,1180.13,303.3726315789474,328.5238781163435,54.8,11.0,16.0,5.0,15.052631578947368,1.4958448753462605,16.0,2.0,6.0,4.0,3.210526315789474,1.5290858725761773,2.0,66.0,145.0,79.0,92.63157894736842,33.6398891966759,66.0,1.93,3.44,1.51,2.917894736842105,0.6595013850415512,3.44,1.0,2.0,1.0,1.894736842105263,0.18836565096952915,2.0,0.0,4.0,4.0,3.1578947368421053,1.3296398891966759,4.0,0.0,10.0,10.0,3.6842105263157894,4.653739612188366,0.0,0.0,14.0,14.0,1.4736842105263157,2.637119113573407,0.0,6.0,26.0,20.0,10.210526315789474,5.3185595567867034,6.0,0.0,1.0,1.0,0.10526315789473684,0.1883656509695291,0.0,0.0,2.0,2.0,1.5789473684210527,0.6648199445983379,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6842105263157894,0.49861495844875353,2.0,9.105,34.7633333333,25.658333333299996,15.615009074405263,8.22316935714349,9.105,0.0,0.464,0.464,0.07326315789473685,0.12339058171745151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,72.73684210526316,76.7202216066482,12.0,0.07460768212281844,0.006148766115519868
mp-1229184,Ag2Hg3P4Br3,0.8896000000000001,6.570153484316474,-0.34186394578372903,0.011714015555556002,4,0.046288434601525916,15.0,80.0,65.0,41.583333333333336,21.01388888888889,15.0,65.0,95.0,30.0,80.0,9.5,83.0,30.973762,200.59,169.616238,98.42612066666668,54.22929944444444,30.973762,234.32,1234.93,1000.6100000000001,436.61833333333334,266.1038888888889,317.3,11.0,17.0,6.0,14.083333333333334,2.0694444444444446,15.0,3.0,6.0,3.0,4.333333333333333,1.0555555555555556,3.0,107.0,145.0,38.0,122.83333333333333,11.972222222222223,107.0,1.93,2.96,1.03,2.2916666666666665,0.33416666666666667,2.19,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,5.0,5.0,2.25,1.875,3.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,3.5,5.25,0.0,5.0,26.0,21.0,14.25,7.25,5.0,0.0,1.0,1.0,0.16666666666666666,0.2777777777777778,0.0,0.0,3.0,3.0,1.25,1.1666666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4166666666666667,1.0555555555555556,3.0,16.33,29.48,13.150000000000002,23.924475916791664,3.4343171866583337,22.5702380952,0.0,1.625,1.625,0.9059166666666667,0.7549305555555555,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,95.66666666666667,78.27777777777777,2.0,0.0540189624195113,0.0029081051828388407
mp-23592,Ag2Hg7(As2I3)2,0.8340999999999991,7.107699751541366,-0.283995160701756,0.0012455352631560001,4,0.03332728428246854,33.0,80.0,47.0,58.10526315789474,16.13296398891967,80.0,65.0,96.0,31.0,81.0,10.736842105263158,71.0,74.9216,200.59,125.6684,141.1041905263158,43.831649085872584,200.59,234.32,1234.93,1000.6100000000001,567.9578947368421,360.2223822714681,234.32,11.0,17.0,6.0,14.105263157894736,2.2049861495844874,12.0,4.0,6.0,2.0,5.157894736842105,0.6204986149584487,6.0,119.0,145.0,26.0,132.8421052631579,6.448753462603878,132.0,1.93,2.66,0.7300000000000002,2.238947368421053,0.26592797783933525,2.0,1.0,2.0,1.0,1.894736842105263,0.18836565096952917,2.0,0.0,5.0,5.0,2.210526315789474,2.0941828254847645,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,5.157894736842105,6.515235457063712,14.0,11.0,26.0,15.0,19.263157894736842,4.96398891966759,26.0,0.0,1.0,1.0,0.10526315789473684,0.18836565096952906,0.0,0.0,3.0,3.0,0.9473684210526315,0.8975069252077563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0526315789473684,0.8199445983379502,0.0,16.33,43.015,26.685000000000002,29.269110707805268,8.681614289807204,25.2375862069,0.0,1.062,1.062,0.3353684210526316,0.45892520775623274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,140.0,48.0,166.0,0.035279513459788484,0.0009502912431320498
mp-571425,Ag2Hg7(P4Br3)2,0.7716000000000001,6.592176645910806,-0.356669641651139,0.011496089901656,4,0.041747402797728324,15.0,80.0,65.0,42.78260869565217,23.387523629489603,15.0,65.0,95.0,30.0,80.91304347826087,8.801512287334592,83.0,30.973762,200.59,169.616238,102.04697808695653,60.995095410207945,30.973762,234.32,1234.93,1000.6100000000001,358.4043478260869,152.43924385633267,317.3,11.0,17.0,6.0,14.26086956521739,1.9432892249527411,15.0,3.0,6.0,3.0,4.3478260869565215,1.1190926275992437,3.0,107.0,145.0,38.0,121.30434782608695,10.631379962192817,107.0,1.93,2.96,1.03,2.3104347826086955,0.3389035916824196,2.19,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,5.0,5.0,2.347826086956522,1.837429111531191,3.0,0.0,10.0,10.0,6.521739130434782,4.536862003780719,0.0,0.0,14.0,14.0,4.260869565217392,5.928166351606806,0.0,5.0,26.0,21.0,15.043478260869565,7.689981096408318,5.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,3.0,3.0,1.3043478260869565,1.1795841209829867,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.391304347826087,1.1190926275992439,3.0,16.33,29.48,13.150000000000002,24.641956878691303,2.886753393505482,22.5702380952,0.0,1.625,1.625,0.945304347826087,0.7398034026465028,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,87.47826086956522,71.71266540642722,2.0,0.05684141802656819,0.0037786501914978837
mp-672339,Ag2Hg7(P4I3)2,0.7439,6.950178012052023,-0.22751676817287902,0.012546369032091002,4,0.02435185101711994,15.0,80.0,65.0,47.47826086956522,22.67674858223062,15.0,65.0,96.0,31.0,81.17391304347827,9.005671077504726,83.0,30.973762,200.59,169.616238,114.30797026086957,59.09158318336484,30.973762,234.32,1234.93,1000.6100000000001,389.9826086956522,146.94737240075614,317.3,11.0,17.0,6.0,14.26086956521739,1.9432892249527411,15.0,3.0,6.0,3.0,4.608695652173913,1.1190926275992439,3.0,107.0,145.0,38.0,126.26086956521739,13.398865784499055,107.0,1.93,2.66,0.7300000000000002,2.232173913043478,0.22321361058601133,2.19,1.0,2.0,1.0,1.9130434782608696,0.1587901701323251,2.0,0.0,5.0,5.0,2.347826086956522,1.837429111531191,3.0,0.0,10.0,10.0,6.521739130434782,4.536862003780719,0.0,0.0,14.0,14.0,4.260869565217392,5.928166351606806,0.0,5.0,26.0,21.0,15.043478260869565,7.689981096408318,5.0,0.0,1.0,1.0,0.08695652173913043,0.15879017013232516,0.0,0.0,3.0,3.0,1.3043478260869565,1.1795841209829867,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.391304347826087,1.1190926275992439,3.0,16.33,43.015,26.685000000000002,28.172826443908697,7.743742724917203,22.5702380952,0.0,1.625,1.625,0.8422608695652174,0.6591606805293005,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,87.47826086956522,71.71266540642722,2.0,0.03242840544362698,0.0023626262185175396
mp-1229141,Ag2HgGeS4,0.44410000000000005,5.334012673413459,-0.463996551354166,0.0,4,0.038631484857915295,16.0,80.0,64.0,33.75,18.1875,16.0,65.0,88.0,23.0,79.0,9.0,88.0,32.065,200.59,168.525,77.1533,46.216625,32.065,234.32,1234.93,1000.6100000000001,683.6275,407.59437500000007,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,6.0,3.0,4.0,1.0,3.0,105.0,145.0,40.0,120.25,15.3125,105.0,1.93,2.58,0.6500000000000001,2.2737499999999997,0.3062500000000001,2.58,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.25,1.75,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,14.0,14.0,1.75,3.0625,0.0,6.0,26.0,20.0,10.75,4.75,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,2.0,16.33,25.786875,9.456875,23.0062607758625,3.338445581896875,25.786875,0.0,2.202,2.202,1.1488749999999999,1.053125,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,140.125,70.125,70.0,0.04102010691598884,0.0011724133583015258
mp-1229122,Ag2HgI4,1.276399999999999,5.746625628681051,-0.5112391594047601,0.0011233871428580002,3,0.11355282067699003,47.0,80.0,33.0,55.142857142857146,7.102040816326533,53.0,65.0,96.0,31.0,83.57142857142857,14.204081632653061,96.0,107.8682,200.59,92.7218,131.99204,19.599417142857142,126.90447,234.32,1234.93,1000.6100000000001,607.3685714285714,358.6065306122449,386.85,11.0,17.0,6.0,14.571428571428571,2.775510204081633,17.0,5.0,6.0,1.0,5.142857142857143,0.24489795918367374,5.0,132.0,145.0,13.0,139.71428571428572,3.0204081632653095,139.0,1.93,2.66,0.7300000000000002,2.357142857142857,0.34612244897959193,2.66,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,5.0,5.0,2.857142857142857,2.4489795918367347,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,11.0,26.0,15.0,16.571428571428573,3.1836734693877546,17.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,1.0,1.0,0.5714285714285714,0.489795918367347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.2448979591836735,1.0,16.33,43.015,26.685000000000002,32.85108374384286,11.615904292751022,43.015,0.0,1.062,1.062,0.6068571428571429,0.5201632653061224,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,124.57142857142857,69.22448979591836,64.0,0.1010587698470626,0.003090458503338858
mp-29816,Ag2HgO2,0.41029999999999905,9.157642983263019,-0.45434721466666705,0.0,3,0.02035661819988213,8.0,80.0,72.0,38.0,24.0,8.0,65.0,87.0,22.0,75.0,9.6,65.0,15.9994,200.59,184.5906,89.66504,58.932511999999996,15.9994,54.8,1234.93,1180.13,562.7560000000001,537.7392000000001,54.8,11.0,16.0,5.0,13.2,2.2399999999999998,11.0,2.0,6.0,4.0,4.0,1.6,2.0,66.0,145.0,79.0,110.8,35.839999999999996,66.0,1.93,3.44,1.51,2.5479999999999996,0.7135999999999999,1.93,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,10.0,10.0,6.0,4.8,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,26.0,20.0,12.0,5.6,6.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,1.0,9.105,25.2375862069,16.1325862069,15.221517241380003,4.893213793103999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,128.0,92.8,12.0,0.05140255969946508,0.003905227070364847
mp-556866,Ag2HgSI2,1.2212,5.874190989845033,-0.44160478972222206,0.0,4,0.09180628929750125,16.0,80.0,64.0,49.333333333333336,12.666666666666666,47.0,65.0,96.0,31.0,80.16666666666667,13.166666666666666,65.0,32.065,200.59,168.525,117.03339000000001,34.432923333333335,107.8682,234.32,1234.93,1000.6100000000001,644.3733333333334,393.70444444444456,386.85,11.0,17.0,6.0,14.0,2.6666666666666665,11.0,3.0,6.0,3.0,4.833333333333333,0.6111111111111113,5.0,105.0,145.0,40.0,134.16666666666666,10.444444444444448,139.0,1.93,2.66,0.7300000000000002,2.2933333333333334,0.3400000000000001,1.93,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,5.0,5.0,2.3333333333333335,2.3333333333333335,0.0,0.0,10.0,10.0,8.333333333333334,2.7777777777777772,10.0,0.0,14.0,14.0,2.3333333333333335,3.888888888888889,0.0,6.0,26.0,20.0,14.666666666666666,5.333333333333333,11.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.3333333333333333,1.0,16.33,43.015,26.685000000000002,28.285743534483334,9.819504310344445,16.33,0.0,2.202,2.202,0.7210000000000001,0.7210000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,135.66666666666666,69.66666666666667,64.0,0.08185504431084073,0.0028282608089851393
mp-557396,Ag2INO3,1.4835,5.242348781475822,-0.618246061726189,0.001587870178573,4,0.17495361255971,7.0,53.0,46.0,25.428571428571427,20.204081632653065,8.0,65.0,96.0,31.0,81.28571428571429,9.30612244897959,87.0,14.0067,126.90447,112.89777000000001,57.806538571428575,48.348929795918366,15.9994,54.8,1234.93,1180.13,440.5942857142858,453.90612244897966,54.8,11.0,17.0,6.0,14.571428571428571,2.0408163265306123,16.0,2.0,5.0,3.0,3.2857142857142856,1.4693877551020407,2.0,66.0,145.0,79.0,99.71428571428571,37.10204081632653,66.0,1.93,3.44,1.51,2.84,0.5714285714285714,3.44,1.0,2.0,1.0,1.7142857142857142,0.4081632653061225,2.0,0.0,5.0,5.0,2.857142857142857,1.6326530612244898,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,12.0,8.857142857142858,3.5510204081632653,6.0,0.0,1.0,1.0,0.2857142857142857,0.40816326530612246,0.0,0.0,3.0,3.0,1.4285714285714286,0.9387755102040816,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,2.0,9.105,43.015,33.91,16.822678571428572,7.483520408163266,9.105,0.0,6.437,6.437,1.0712857142857144,1.533061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,106.28571428571429,92.89795918367348,12.0,0.16816252546148605,0.0037402673412152265
mp-1203404,Ag2Mo(I2O7)2,1.9610999999999992,5.30799170509228,-0.9568541320634911,0.009820445416662,4,0.35352095276798023,8.0,53.0,45.0,21.904761904761905,18.53968253968254,8.0,50.0,96.0,46.0,84.85714285714286,7.102040816326528,87.0,15.9994,126.90447,110.90507000000001,49.68123238095239,44.909109841269846,15.9994,54.8,2896.0,2841.2,365.7361904761905,414.5815873015873,54.8,6.0,17.0,11.0,15.238095238095237,1.6870748299319736,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,154.0,88.0,91.61904761904762,34.15873015873016,66.0,1.93,3.44,1.51,3.0866666666666664,0.47111111111111115,3.44,1.0,2.0,1.0,1.8571428571428572,0.24489795918367344,2.0,0.0,5.0,5.0,3.619047619047619,1.0340136054421767,4.0,0.0,10.0,10.0,3.0952380952380953,4.126984126984127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,17.0,11.0,8.571428571428571,3.6734693877551017,6.0,0.0,1.0,1.0,0.14285714285714285,0.2448979591836735,0.0,0.0,2.0,2.0,1.5238095238095237,0.634920634920635,2.0,0.0,5.0,5.0,0.23809523809523808,0.45351473922902497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,1.9047619047619047,0.5170068027210885,2.0,9.105,43.015,33.91,16.565714285714286,10.075918367346938,9.105,0.0,1.062,1.062,0.2022857142857143,0.32751020408163267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,52.523809523809526,54.03174603174604,12.0,0.28788636425841757,0.007025806574282515
mp-27966,Ag2Mo2O7,1.9011,5.92560400502563,-1.5074706507575741,0.0,3,0.4836387932919314,8.0,47.0,39.0,21.272727272727273,16.892561983471072,8.0,50.0,87.0,37.0,76.27272727272727,13.652892561983471,87.0,15.9994,107.8682,91.86880000000001,47.24110909090909,39.762175206611566,15.9994,54.8,2896.0,2841.2,785.9509090909091,930.555702479339,54.8,6.0,16.0,10.0,13.272727272727273,3.4710743801652892,16.0,2.0,5.0,3.0,3.090909090909091,1.3884297520661157,2.0,66.0,154.0,88.0,96.36363636363636,38.64462809917355,66.0,1.93,3.44,1.51,2.9327272727272726,0.6456198347107438,3.44,1.0,2.0,1.0,1.6363636363636365,0.4628099173553719,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,10.0,10.0,2.727272727272727,3.4710743801652897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,6.909090909090909,1.487603305785124,6.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.5454545454545454,1.256198347107438,2.0,9.105,16.33,7.224999999999998,11.61590909090909,3.1957024793388418,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.18181818181819,99.50413223140495,12.0,0.34660783756736224,0.007221054641129743
mp-556429,Ag2Mo3SeO12,1.7276999999999991,4.799219392858115,-1.549436900454281,0.008686748680556002,4,0.5577910397485681,8.0,47.0,39.0,19.444444444444443,15.259259259259258,8.0,50.0,89.0,39.0,78.5,12.5,87.0,15.9994,107.8682,91.86880000000001,43.031622222222225,36.04296296296296,15.9994,54.8,2896.0,2841.2,683.8588888888889,859.8406172839507,54.8,6.0,16.0,10.0,13.777777777777779,3.209876543209876,16.0,2.0,5.0,3.0,2.9444444444444446,1.2592592592592593,2.0,66.0,154.0,88.0,92.44444444444444,35.25925925925927,66.0,1.93,3.44,1.51,3.0094444444444446,0.574074074074074,3.44,1.0,2.0,1.0,1.7222222222222223,0.4012345679012345,2.0,0.0,4.0,4.0,2.888888888888889,1.604938271604938,4.0,0.0,10.0,10.0,2.5,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,7.111111111111111,1.8518518518518516,6.0,0.0,1.0,1.0,0.2777777777777778,0.4012345679012345,0.0,0.0,2.0,2.0,1.4444444444444444,0.802469135802469,2.0,0.0,5.0,5.0,0.8333333333333334,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.5555555555555554,1.148148148148148,2.0,9.105,25.92,16.815,11.939444444444444,3.7792592592592587,9.105,0.0,0.799,0.799,0.044388888888888894,0.08384567901234569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,71.94444444444444,86.36419753086419,12.0,0.4021837481656444,0.007810253502187517
mp-19318,Ag2MoO4,1.873099999999999,6.23221806833446,-1.251052689761907,0.001024362499997,3,0.3760052025609039,8.0,47.0,39.0,24.0,18.285714285714285,8.0,50.0,87.0,37.0,75.42857142857143,13.224489795918368,87.0,15.9994,107.8682,91.86880000000001,53.67057142857142,43.05276734693877,15.9994,54.8,2896.0,2841.2,797.8657142857144,849.2179591836735,54.8,6.0,16.0,10.0,13.142857142857142,3.2653061224489797,16.0,2.0,5.0,3.0,3.2857142857142856,1.4693877551020407,2.0,66.0,154.0,88.0,101.14285714285714,40.16326530612245,66.0,1.93,3.44,1.51,2.825714285714286,0.7020408163265305,3.44,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,10.0,10.0,3.5714285714285716,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,7.428571428571429,2.0408163265306123,6.0,0.0,1.0,1.0,0.42857142857142855,0.4897959183673469,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.2857142857142856,1.0612244897959182,2.0,9.105,16.33,7.224999999999998,12.11,3.4342857142857133,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,103.85714285714286,104.9795918367347,12.0,0.27559044415505335,0.00779615429232881
